symbol,ask,bid,previousClose,open,dividendYield,dividendPerShare,dividendPayDate,exDividendDate,tradeDate,lastTradeDate,lastTradeTime,earningPerShare,EPSEstimateCurrentYear,EPSEstimateNextYear,EPSEstimateNextQuarter,bookValue,EBITDA,priceSale,priceBook,pe,peg,peCurrentYear,peNextYear,shortRatio,revenue,holdingsValue,dayValueChange,holdingGainPercent,annualizedGain,holdingsGain,askSize,bidSize,lastTradeSize,averageDailyVolume,marketCapitalization,floatShares,name,sharesOwned,stockExchange,sharesOutstanding,commission,oneYearTargetPrice,
"CAFD",16.78,11.50,13.48,13.34,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",-0.25,0.08,0.22,0.00,0.00,0.00,N/A,N/A,N/A,0.00,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,1000,200,1582,797498,N/A,N/A,N/A,N/A,"NMS",N/A,N/A,22.63
"EGHT",8.30,7.23,7.87,7.81,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",0.01,0.15,0.21,0.03,3.12,9.75M,4.04,2.52,786.00,2.89,52.40,37.43,6.43,172.39M,N/A,N/A,N/A,N/A,N/A,100,100,49415,602222,696.38M,86083000,"8x8 Inc",N/A,"NMS",88598000,N/A,11.44
"AVHI",16.10,11.32,13.62,13.51,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",-0.33,0.08,0.90,0.35,12.49,8.48M,0.93,1.09,N/A,8.51,172.13,15.30,11.18,328.82M,N/A,N/A,N/A,N/A,N/A,100,100,2074,78138,307.61M,10762000,"A V Homes, Inc.",N/A,"NMS",22339000,N/A,19.50
"SHLM",34.17,28.77,31.78,31.52,2.55,0.82,"8/3/2015","7/13/2015",N/A,"9/11/2015","4:00pm",0.58,2.38,2.99,0.64,19.52,158.48M,0.40,1.63,53.96,0.80,13.24,10.54,6.21,2.35B,N/A,N/A,N/A,N/A,N/A,100,100,9094,184028,920.66M,28478000,"A. Schulman, Inc.",N/A,"NMS",29218000,N/A,48.75
"AAON",23.49,16.63,19.88,19.77,1.10,0.22,"7/1/2015","6/10/2015",N/A,"9/11/2015","4:00pm",0.78,0.83,1.09,0.21,3.45,82.08M,3.04,5.76,25.82,2.00,24.27,18.48,11.38,354.69M,N/A,N/A,N/A,N/A,N/A,100,100,15328,149489,1.09B,40769000,"AAON, Inc.",N/A,"NMS",54230000,N/A,23.00
"ABAX",65.00,46.00,48.51,48.22,0.91,0.44,"9/17/2015","9/1/2015",N/A,"9/11/2015","4:00pm",1.29,1.25,1.54,0.33,9.91,43.83M,5.21,4.89,37.72,1.94,38.98,31.64,19.12,211.63M,N/A,N/A,N/A,N/A,N/A,500,200,3258,169616,1.11B,21743000,"ABAXIS, Inc.",N/A,"NMS",22716000,N/A,63.57
"ABY",21.94,15.57,18.91,18.74,8.15,1.60,"9/15/2015","8/26/2015",N/A,"9/11/2015","4:00pm",0.29,1.25,2.08,-0.11,22.79,357.62M,3.75,0.83,64.13,0.00,15.03,9.03,6.57,505.81M,N/A,N/A,N/A,N/A,N/A,100,100,19975,1025780,1.88B,50970000,"Abengoa Yield plc",N/A,"NMS",100217000,N/A,34.07
"ABGB",N/A,4.63,5.96,5.90,10.79,0.61,"4/24/2015","4/14/2015",N/A,"9/11/2015","4:00pm",0.08,1.08,0.75,0.00,1.04,1.57B,1.26,5.73,68.36,-2.33,5.22,7.42,2.08,8.32B,N/A,N/A,N/A,N/A,N/A,N/A,100,451,100636,9.93B,1020381000,"Abengoa, S.A.",N/A,"NMS",1760825000,N/A,10.04
"ABEO",6.00,N/A,5.31,5.32,N/A,N/A,N/A,"3/31/2000",N/A,"9/11/2015","4:00pm",-4.42,-0.39,-0.54,0.00,0.00,0.00,N/A,N/A,N/A,0.00,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,2400,N/A,3180,438746,N/A,N/A,N/A,N/A,"NCM",N/A,N/A,15.33
"ABEOW",2.23,2.21,2.20,2.21,N/A,N/A,N/A,N/A,N/A,"9/11/2015","3:59pm",N/A,N/A,N/A,0.00,0.00,0.00,N/A,N/A,N/A,0.00,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,500,200,200,N/A,N/A,N/A,N/A,N/A,"NCM",N/A,N/A,N/A
"ABMD",99.91,88.10,95.37,94.51,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",2.82,0.75,1.10,0.19,7.39,49.81M,15.60,12.91,33.85,7.48,127.43,86.88,1.69,254.93M,N/A,N/A,N/A,N/A,N/A,300,100,13637,732048,3.98B,35703000,"ABIOMED, Inc.",N/A,"NMS",41695000,N/A,103.67
"AXAS",1.78,1.45,1.60,1.56,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",0.46,-0.05,0.10,-0.02,1.94,97.82M,1.48,0.83,3.50,-1.69,N/A,16.10,4.47,112.67M,N/A,N/A,N/A,N/A,N/A,100,200,27882,1149890,168.12M,95103000,"Abraxas Petroleum Corporation",N/A,"NCM",104420000,N/A,2.72
"ACTG",10.88,7.70,9.20,9.15,5.45,0.50,"8/31/2015","8/3/2015",N/A,"9/11/2015","4:00pm",-0.93,0.70,0.91,0.26,9.05,16.07M,3.27,1.02,N/A,0.66,13.24,10.19,19.25,142.77M,N/A,N/A,N/A,N/A,N/A,500,100,5235,460672,470.36M,49768000,"Acacia Research Corporation",N/A,"NMS",50740000,N/A,16.33
"ACHC",78.97,71.28,74.90,74.71,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",1.53,2.18,2.71,0.59,23.60,300.87M,3.81,3.17,49.05,1.28,34.54,27.78,2.93,1.41B,N/A,N/A,N/A,N/A,N/A,100,100,11597,803606,5.39B,59734000,"Acadia Healthcare Company, Inc.",N/A,"NMS",71637000,N/A,93.29
"ACAD",N/A,41.15,41.17,41.06,N/A,N/A,N/A,N/A,N/A,"9/11/2015","3:59pm",-1.34,-1.56,-1.31,-0.36,2.55,-124.07M,61886.50,16.18,N/A,-1.32,N/A,N/A,10.61,67000.00,N/A,N/A,N/A,N/A,N/A,N/A,200,300,1184130,4.20B,79932000,"ACADIA Pharmaceuticals Inc.",N/A,"NMS",100714000,N/A,48.00
"ACST",0.700,N/A,0.320,0.320,N/A,N/A,N/A,N/A,N/A,"9/11/2015","3:58pm",-0.028,-0.110,-0.140,0.000,0.229,-7.30M,206.281,1.397,N/A,0.000,N/A,N/A,0.620,165387.00,N/A,N/A,N/A,N/A,N/A,10000,N/A,100,79120,34.01M,50937000,"Acasti Pharma, Inc.",N/A,"NCM",106613000,N/A,2.750
"AXDX",17.79,16.70,17.67,17.49,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",-0.87,-1.12,-1.76,-0.35,1.10,-38.13M,6173.73,16.01,N/A,0.00,N/A,N/A,19.22,128000.00,N/A,N/A,N/A,N/A,N/A,300,200,3543,178078,794.71M,20939000,"Accelerate Diagnostics, Inc.",N/A,"NCM",44722000,N/A,28.00
"XLRN",33.62,33.59,32.18,32.10,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",-1.56,-1.23,-1.57,-0.05,4.23,-52.95M,61.19,7.61,N/A,0.00,N/A,N/A,8.97,17.39M,N/A,N/A,N/A,N/A,N/A,1100,100,3262,180941,1.11B,28058000,"Acceleron Pharma Inc.",N/A,"NGM",33059000,N/A,56.83
"ANCX",23.00,N/A,20.17,19.92,2.94,0.60,"8/25/2015","7/30/2015",N/A,"9/11/2015","4:00pm",1.53,1.41,1.38,0.34,9.94,0.00,3.44,2.03,13.05,1.79,14.14,14.45,8.09,61.64M,N/A,N/A,N/A,N/A,N/A,100,N/A,863,61889,209.75M,6705000,"Access National Corporation",N/A,"NGM",10519000,N/A,20.83
"ARAY",7.02,N/A,6.44,6.36,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",-0.51,-0.26,0.03,-0.07,0.95,-7.18M,1.35,6.76,N/A,0.10,N/A,215.67,10.09,379.80M,N/A,N/A,N/A,N/A,N/A,100,N/A,8517,1004370,515.95M,73899000,"Accuray Incorporated",N/A,"NMS",79745000,N/A,10.13
"VXDN",2.16,N/A,1.90,N/A,N/A,N/A,"8/24/2015",N/A,N/A,"9/11/2015","3:55pm",N/A,N/A,N/A,0.00,0.00,0.00,N/A,N/A,N/A,0.00,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,600,N/A,200,31067,N/A,N/A,N/A,N/A,"NGM",N/A,N/A,N/A
"VXUP",1.84,N/A,1.55,1.54,N/A,N/A,"8/28/2015","6/16/2015",N/A,"9/11/2015","3:59pm",N/A,N/A,N/A,0.00,0.00,0.00,N/A,N/A,N/A,0.00,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,500,N/A,100,45789,N/A,N/A,N/A,N/A,"NGM",N/A,N/A,N/A
"ACRX",4.03,3.81,3.96,3.94,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",-0.90,-0.54,-0.71,0.09,0.75,-34.07M,24.56,5.27,N/A,0.00,N/A,N/A,13.26,7.16M,N/A,N/A,N/A,N/A,N/A,900,4800,3723,571798,170.84M,24684000,"AcelRx Pharmaceuticals, Inc.",N/A,"NGM",44374000,N/A,6.10
"ACET",N/A,26.09,22.13,25.03,1.08,0.24,"6/25/2015","6/9/2015",N/A,"9/11/2015","4:00pm",0.88,1.26,1.77,0.33,8.72,68.25M,1.18,2.54,23.50,0.92,18.35,15.14,7.13,546.95M,N/A,N/A,N/A,N/A,N/A,N/A,500,8587,176567,780.82M,28294000,"Aceto Corporation",N/A,"NMS",29146000,N/A,28.50
"AKAO",12.00,N/A,6.52,6.46,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",-1.13,-1.43,-1.99,-0.55,3.33,-19.99M,4.60,1.96,N/A,0.00,N/A,N/A,4.88,25.70M,N/A,N/A,N/A,N/A,N/A,700,N/A,930,155403,123.18M,9900000,"Achaogen, Inc.",N/A,"NGM",18115000,N/A,16.43
"ACHN",7.80,7.10,7.73,7.68,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",-0.80,-0.28,-0.52,0.02,2.05,-85.43M,1482.82,3.77,N/A,-1.57,N/A,N/A,9.22,711000.00,N/A,N/A,N/A,N/A,N/A,300,100,27145,2509860,1.06B,107810000,"Achillion Pharmaceuticals, Inc.",N/A,"NMS",136389000,N/A,12.94
"ACIW",25.16,17.82,21.38,21.17,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",0.76,0.79,0.81,0.48,5.08,212.37M,2.43,4.21,28.42,2.73,27.27,26.59,7.00,1.04B,N/A,N/A,N/A,N/A,N/A,100,100,18598,652665,2.54B,115313000,"ACI Worldwide, Inc.",N/A,"NMS",117797000,N/A,25.50
"ACNB",20.340,19.970,20.150,19.580,4.070,0.800,"9/15/2015","8/28/2015",N/A,"9/11/2015","10:47am",1.736,N/A,N/A,0.000,18.723,0.00,2.592,1.076,11.500,0.000,N/A,N/A,2.550,46.88M,N/A,N/A,N/A,N/A,N/A,100,900,223,2839,120.38M,5867000,"ACNB Corporation",N/A,"NCM",6030000,N/A,N/A
"ACOR",39.99,N/A,32.93,32.80,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",0.24,0.71,0.91,0.10,13.09,59.66M,3.22,2.52,136.65,1.61,46.58,36.34,9.07,437.39M,N/A,N/A,N/A,N/A,N/A,400,N/A,10520,620417,1.42B,41947000,"Acorda Therapeutics, Inc.",N/A,"NMS",42817000,N/A,42.25
"ACTS",N/A,1.6500,1.5600,1.5800,N/A,N/A,N/A,N/A,N/A,"9/11/2015","3:58pm",-0.4950,-0.0300,N/A,0.0000,3.6370,-29.91M,1.7854,0.4289,N/A,0.0000,N/A,N/A,0.7900,51.13M,N/A,N/A,N/A,N/A,N/A,N/A,100,100,57388,93.08M,44489000,"Actions Semiconductor Co., Ltd.",N/A,"NMS",58522000,N/A,1.1500
"ACPW",1.98,1.82,1.90,1.92,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",-0.28,-0.10,-0.05,0.00,0.76,-4.59M,0.76,2.50,N/A,-0.95,N/A,N/A,2.86,58.03M,N/A,N/A,N/A,N/A,N/A,2000,1000,100,51262,42.75M,16877000,"Active Power, Inc.",N/A,"NCM",23107000,N/A,3.00
"ATVI",29.44,28.03,29.06,28.83,0.80,0.23,"5/13/2015","3/26/2015",N/A,"9/11/2015","4:00pm",1.27,1.33,1.55,0.89,10.70,1.41B,4.56,2.72,22.92,2.03,21.92,18.81,3.60,4.65B,N/A,N/A,N/A,N/A,N/A,400,500,191065,9088180,21.25B,335560000,"Activision Blizzard, Inc",N/A,"NMS",729020000,N/A,31.71
"ACTA",N/A,13.00,13.52,13.40,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",-0.82,-0.38,-0.15,-0.09,10.93,-44.60M,4.51,1.24,N/A,-2.03,N/A,N/A,7.20,111.51M,N/A,N/A,N/A,N/A,N/A,N/A,1000,5816,151355,514.16M,33199000,"Actua Corporation",N/A,"NMS",37231000,N/A,22.88
"ACUR",3.45,N/A,3.24,3.24,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",-0.72,-0.05,0.04,-0.02,0.43,-5.61M,6.00,7.61,N/A,0.00,N/A,78.25,1.11,6.37M,N/A,N/A,N/A,N/A,N/A,500,N/A,100,50098,36.94M,4810000,"Acura Pharmaceuticals, Inc.",N/A,"NCM",11801000,N/A,10.00
"ACXM",23.62,16.74,20.15,20.01,0.00,0.00,N/A,"8/19/2008",N/A,"9/11/2015","4:00pm",-0.06,0.48,0.67,0.13,9.01,150.59M,1.52,2.24,N/A,3.36,42.15,30.19,12.34,1.03B,N/A,N/A,N/A,N/A,N/A,100,100,25031,488970,1.58B,76602000,"Acxiom Corporation",N/A,"NMS",77941000,N/A,23.67
"ADMS",22.72,N/A,19.43,19.43,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",-1.45,-3.19,-3.08,-0.88,7.36,-18.64M,11.48,2.64,N/A,-0.08,N/A,N/A,4.68,31.14M,N/A,N/A,N/A,N/A,N/A,100,N/A,1345,170203,366.77M,11646000,"Adamas Pharmaceuticals, Inc.",N/A,"NGM",18403000,N/A,35.50
"ADMP",N/A,3.39,4.30,4.33,N/A,N/A,N/A,N/A,N/A,"9/11/2015","3:59pm",-1.31,-0.87,-0.98,0.00,1.11,-12.93M,N/A,3.89,N/A,0.00,N/A,N/A,3.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6000,100,50164,60.17M,9905000,"Adamis Pharmaceuticals Corporat",N/A,"NCM",13431000,N/A,10.00
"ADAP",15.00,N/A,11.31,11.27,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",-1.65,-0.39,-0.58,0.00,0.00,0.00,N/A,N/A,N/A,0.00,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,1370,257445,N/A,N/A,N/A,N/A,"NMS",N/A,N/A,22.00
"ADUS",32.81,32.74,33.22,33.36,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",1.12,1.24,1.49,0.36,12.23,24.52M,1.10,2.72,29.10,1.76,26.40,21.97,2.42,332.02M,N/A,N/A,N/A,N/A,N/A,200,700,3555,78008,359.78M,6661000,"Addus HomeCare Corporation",N/A,"NMS",10989000,N/A,33.75
"AEY",2.5100,N/A,2.3720,2.3800,N/A,N/A,N/A,N/A,N/A,"9/11/2015","3:55pm",0.1900,nan,N/A,0.0000,4.0610,5.09M,0.5167,0.5841,12.2111,0.0000,N/A,N/A,0.5100,46.24M,N/A,N/A,N/A,N/A,N/A,100,N/A,1000,10425,23.37M,4588000,"ADDvantage Technologies Group, ",N/A,"NGM",10073000,N/A,7.6000
"ADEP",9.000,N/A,7.710,7.660,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",-0.380,-0.220,0.060,-0.070,1.656,-3.53M,2.077,4.656,N/A,-1.750,N/A,130.417,14.880,54.20M,N/A,N/A,N/A,N/A,N/A,100,N/A,100,58555,114.25M,10464000,"Adept Technology, Inc.",N/A,"NCM",14600000,N/A,10.700
"ADMA",24.77,N/A,8.99,8.99,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",-1.56,-1.58,-0.75,-0.42,0.89,-13.08M,16.98,10.11,N/A,0.00,N/A,N/A,7.12,5.67M,N/A,N/A,N/A,N/A,N/A,500,N/A,100,12473,100.09M,1967000,"ADMA Biologics Inc",N/A,"NCM",10705000,N/A,19.30
"ADBE",81.00,79.18,78.70,78.44,0.00,0.00,N/A,"3/24/2005",N/A,"9/11/2015","3:59pm",0.72,2.06,3.22,0.64,13.27,920.56M,9.00,5.93,109.99,1.22,38.44,24.59,1.70,4.35B,N/A,N/A,N/A,N/A,N/A,100,200,200,3242310,39.41B,495634000,"Adobe Systems Incorporated",N/A,"NMS",497645000,N/A,90.55
"ADTN",17.67,12.52,15.44,15.28,2.33,0.36,"8/13/2015","7/28/2015",N/A,"9/11/2015","4:00pm",0.49,0.38,0.70,0.13,9.80,33.72M,1.26,1.58,30.71,1.64,39.84,21.63,3.84,609.85M,N/A,N/A,N/A,N/A,N/A,100,100,17894,592634,755.91M,49655000,"ADTRAN, Inc.",N/A,"NMS",49928000,N/A,17.16
"ADRO",21.35,N/A,20.13,20.12,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",-1.24,-1.18,-0.72,0.00,0.00,0.00,N/A,N/A,N/A,0.00,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,1000,N/A,1171,271634,N/A,N/A,N/A,N/A,"NMS",N/A,N/A,51.25
"AEIS",29.38,20.83,24.82,24.70,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",-4.68,2.02,2.41,0.51,6.35,85.92M,1.77,3.91,N/A,7.23,12.47,10.45,3.36,573.77M,N/A,N/A,N/A,N/A,N/A,100,100,11990,254519,1.03B,40729000,"Advanced Energy Industries, Inc",N/A,"NMS",41019000,N/A,32.43
"AMD",2.03,2.00,1.84,1.88,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",-0.92,-0.47,-0.25,-0.09,-0.18,25.00M,0.31,N/A,N/A,0.02,N/A,N/A,11.10,4.64B,N/A,N/A,N/A,N/A,N/A,4700,4300,244317,16359100,1.57B,632972000,"Advanced Micro Devices",N/A,"NCM",779177000,N/A,2.24
"ADXS",16.50,16.00,15.96,16.03,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",-1.38,-1.53,-1.45,-0.41,1.72,-31.38M,N/A,9.27,N/A,0.00,N/A,N/A,7.64,N/A,N/A,N/A,N/A,N/A,N/A,100,100,33258,1289540,518.35M,22497000,"Advaxis, Inc.",N/A,"NCM",31396000,N/A,29.25
"ADXSW",12.40,12.14,11.71,11.70,N/A,N/A,N/A,N/A,N/A,"9/11/2015","3:51pm",N/A,N/A,N/A,0.00,0.00,0.00,N/A,N/A,N/A,0.00,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,400,200,100,N/A,N/A,N/A,"Advaxis, Inc.",N/A,"NCM",N/A,N/A,N/A
"MULT",23.40,22.93,22.95,N/A,N/A,N/A,"1/5/2015","12/29/2014",N/A,"9/11/2015","10:44am",-0.00,N/A,N/A,0.00,0.00,0.00,N/A,N/A,N/A,0.00,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,5000,500,500,62,N/A,N/A,"AdvisorShares Sunrise Global Mu",N/A,"NGM",N/A,N/A,N/A
"YPRO",23.09,22.97,22.93,N/A,N/A,N/A,"8/31/2015","8/25/2015",N/A,"9/10/2015","3:06pm",N/A,N/A,N/A,0.00,0.00,0.00,N/A,N/A,N/A,0.00,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,3000,2600,N/A,17527,N/A,N/A,"AdvisorShares YieldPro ETF",N/A,"NGM",N/A,N/A,N/A
"AEGR",33.33,N/A,17.40,17.29,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",-1.43,-1.99,-1.29,-0.61,5.24,-639999.00,2.27,3.32,N/A,-1.71,N/A,N/A,14.89,218.97M,N/A,N/A,N/A,N/A,N/A,3500,N/A,9453,540842,508.58M,14274000,"Aegerion Pharmaceuticals, Inc.",N/A,"NMS",28620000,N/A,23.83
"AEGN",18.19,18.17,18.26,18.09,N/A,N/A,N/A,N/A,N/A,"9/11/2015","4:00pm",-1.18,1.34,1.49,0.44,17.28,131.99M,0.47,1.06,N/A,2.04,13.56,12.19,5.75,1.35B,N/A,N/A,N/A,N/A,N/A,1700,1900,7224,252877,634.86M,34092000,"Aegion Corp",N/A,"NMS",34940000,N/A,21.00
